"drugbank_id"	"pert_id"	"inchi_key"	"cmap_name"	"compound_aliases"	"target"	"moa"	"common_name"
"DB08846"	"BRD-K30466858"	"AFSDNFLWKVMVRB-UHFFFAOYSA-N"	"ELLAGIC-ACID"	""	"CA4"	"Reverse transcriptase inhibitor"	"ELLAGIC ACID"
"DB08846"	"BRD-K30466858"	"AFSDNFLWKVMVRB-UHFFFAOYSA-N"	"ELLAGIC-ACID"	""	"SYK"	"Beta-secretase inhibitor"	"ELLAGIC ACID"
"DB08846"	"BRD-K30466858"	"AFSDNFLWKVMVRB-UHFFFAOYSA-N"	"ELLAGIC-ACID"	""	"CA9"	"Beta-secretase inhibitor"	"ELLAGIC ACID"
"DB08846"	"BRD-K30466858"	"AFSDNFLWKVMVRB-UHFFFAOYSA-N"	"ELLAGIC-ACID"	""	"CA4"	"Quorum sensing signaling modulator"	"ELLAGIC ACID"
"DB08846"	"BRD-K30466858"	"AFSDNFLWKVMVRB-UHFFFAOYSA-N"	"ELLAGIC-ACID"	""	"CA2"	"Reverse transcriptase inhibitor"	"ELLAGIC ACID"
"DB08846"	"BRD-K30466858"	"AFSDNFLWKVMVRB-UHFFFAOYSA-N"	"ELLAGIC-ACID"	""	"CA9"	"Glutathione transferase inhibitor"	"ELLAGIC ACID"
"DB08846"	"BRD-K30466858"	"AFSDNFLWKVMVRB-UHFFFAOYSA-N"	"ELLAGIC-ACID"	""	"CA14"	"Beta-secretase inhibitor"	"ELLAGIC ACID"
"DB08846"	"BRD-K30466858"	"AFSDNFLWKVMVRB-UHFFFAOYSA-N"	"ELLAGIC-ACID"	""	"CA1"	"Beta-secretase inhibitor"	"ELLAGIC ACID"
"DB08846"	"BRD-K30466858"	"AFSDNFLWKVMVRB-UHFFFAOYSA-N"	"ELLAGIC-ACID"	""	"CA12"	"Glutathione transferase inhibitor"	"ELLAGIC ACID"
"DB08846"	"BRD-K30466858"	"AFSDNFLWKVMVRB-UHFFFAOYSA-N"	"ELLAGIC-ACID"	""	"CA6"	"Beta-secretase inhibitor"	"ELLAGIC ACID"
"DB08846"	"BRD-K30466858"	"AFSDNFLWKVMVRB-UHFFFAOYSA-N"	"ELLAGIC-ACID"	""	"CA9"	"Reverse transcriptase inhibitor"	"ELLAGIC ACID"
"DB08848"	"BRD-K01980392"	"QTDZOWFRBNTPQR-UHFFFAOYSA-N"	"GUVACINE"	""	""	""	"GUVACINE"
"DB08860"	"BRD-K75958547"	"VGYFMXBACGZSIL-MCBHFWOFSA-N"	"PITAVASTATIN"	""	"HMGCR"	"HMGCR inhibitor"	"PITAVASTATIN"
"DB08860"	"BRD-K30097969"	"RHGYHLPFVJEAOC-FFNUKLMVSA-L"	"PITAVASTATIN"	""	"HMGCR"	"HMGCR inhibitor"	"PITAVASTATIN"
"DB08864"	"BRD-K06240250"	"YIBOMRUWOWDFLG-ONEGZZNKSA-N"	"RILPIVIRINE"	""	""	""	"RILPIVIRINE"
"DB08865"	"BRD-K78431006"	"KTEIFNKAUNYNJU-GFCCVEGCSA-N"	"CRIZOTINIB"	""	"MET"	"ALK inhibitor"	"CRIZOTINIB"
"DB08865"	"BRD-K78431006"	"KTEIFNKAUNYNJU-GFCCVEGCSA-N"	"CRIZOTINIB"	""	"ALK"	"ALK inhibitor"	"CRIZOTINIB"
"DB08867"	"BRD-K76197012"	"OOLLAFOLCSJHRE-ONBAZCQBSA-N"	"ULIPRISTAL"	""	"PGR"	"Progesterone receptor antagonist"	"ULIPRISTAL"
"DB08868"	"BRD-K88025533"	"KKGQTZUTZRNORY-UHFFFAOYSA-N"	"FINGOLIMOD"	""	"S1PR4"	"Immunosuppressant"	"FINGOLIMOD"
"DB08868"	"BRD-K88025533"	"KKGQTZUTZRNORY-UHFFFAOYSA-N"	"FINGOLIMOD"	""	"S1PR3"	"Immunosuppressant"	"FINGOLIMOD"
"DB08868"	"BRD-K88025533"	"KKGQTZUTZRNORY-UHFFFAOYSA-N"	"FINGOLIMOD"	""	"S1PR1"	"Immunosuppressant"	"FINGOLIMOD"
"DB08868"	"BRD-K88025533"	"KKGQTZUTZRNORY-UHFFFAOYSA-N"	"FINGOLIMOD"	""	"S1PR5"	"Immunosuppressant"	"FINGOLIMOD"
"DB08868"	"BRD-K88025533"	"KKGQTZUTZRNORY-UHFFFAOYSA-N"	"FINGOLIMOD"	""	"S1PR3"	"Sphingosine 1 phosphate receptor agonist"	"FINGOLIMOD"
"DB08868"	"BRD-K88025533"	"KKGQTZUTZRNORY-UHFFFAOYSA-N"	"FINGOLIMOD"	""	"S1PR4"	"Sphingosine 1 phosphate receptor agonist"	"FINGOLIMOD"
"DB08868"	"BRD-K88025533"	"KKGQTZUTZRNORY-UHFFFAOYSA-N"	"FINGOLIMOD"	""	"S1PR5"	"Sphingosine 1 phosphate receptor agonist"	"FINGOLIMOD"
"DB08868"	"BRD-K88025533"	"KKGQTZUTZRNORY-UHFFFAOYSA-N"	"FINGOLIMOD"	""	"S1PR1"	"Sphingosine 1 phosphate receptor agonist"	"FINGOLIMOD"
"DB08874"	"BRD-K57371763"	"ZVGNESXIJDCBKN-MHDOWYNASA-N"	"FIDAXOMICIN"	""	""	""	"FIDAXOMICIN"
"DB08875"	"BRD-K51544265"	"ONIQOQHATWINJY-UHFFFAOYSA-N"	"CABOZANTINIB"	""	"KDR"	"VEGFR inhibitor"	"CABOZANTINIB"
"DB08875"	"BRD-K51544265"	"ONIQOQHATWINJY-UHFFFAOYSA-N"	"CABOZANTINIB"	""	"KDR"	"RET tyrosine kinase inhibitor"	"CABOZANTINIB"
"DB08875"	"BRD-K51544265"	"ONIQOQHATWINJY-UHFFFAOYSA-N"	"CABOZANTINIB"	""	"TEK"	"VEGFR inhibitor"	"CABOZANTINIB"
"DB08875"	"BRD-K51544265"	"ONIQOQHATWINJY-UHFFFAOYSA-N"	"CABOZANTINIB"	""	"KIT"	"RET tyrosine kinase inhibitor"	"CABOZANTINIB"
"DB08875"	"BRD-K51544265"	"ONIQOQHATWINJY-UHFFFAOYSA-N"	"CABOZANTINIB"	""	"KIT"	"VEGFR inhibitor"	"CABOZANTINIB"
"DB08875"	"BRD-K51544265"	"ONIQOQHATWINJY-UHFFFAOYSA-N"	"CABOZANTINIB"	""	"RET"	"VEGFR inhibitor"	"CABOZANTINIB"
"DB08875"	"BRD-K51544265"	"ONIQOQHATWINJY-UHFFFAOYSA-N"	"CABOZANTINIB"	""	"RET"	"RET tyrosine kinase inhibitor"	"CABOZANTINIB"
"DB08875"	"BRD-K51544265"	"ONIQOQHATWINJY-UHFFFAOYSA-N"	"CABOZANTINIB"	""	"FLT3"	"RET tyrosine kinase inhibitor"	"CABOZANTINIB"
"DB08875"	"BRD-K51544265"	"ONIQOQHATWINJY-UHFFFAOYSA-N"	"CABOZANTINIB"	""	"MET"	"RET tyrosine kinase inhibitor"	"CABOZANTINIB"
"DB08875"	"BRD-K51544265"	"ONIQOQHATWINJY-UHFFFAOYSA-N"	"CABOZANTINIB"	""	"FLT3"	"VEGFR inhibitor"	"CABOZANTINIB"
"DB08875"	"BRD-K51544265"	"ONIQOQHATWINJY-UHFFFAOYSA-N"	"CABOZANTINIB"	""	"MET"	"VEGFR inhibitor"	"CABOZANTINIB"
"DB08875"	"BRD-K51544265"	"ONIQOQHATWINJY-UHFFFAOYSA-N"	"CABOZANTINIB"	""	"TEK"	"RET tyrosine kinase inhibitor"	"CABOZANTINIB"
"DB08877"	"BRD-K53972329"	"HFNKQEVNSGCOJV-OAHLLOKOSA-N"	"RUXOLITINIB"	""	""	""	"RUXOLITINIB"
"DB08880"	"BRD-A42699921"	"NABQBYDEMLGCEO-UHFFFAOYSA-N"	"TERIFLUNOMIDE"	""	"DHODH"	"Dihydroorotate dehydrogenase inhibitor"	"TERIFLUNOMIDE"
"DB08881"	"BRD-K56343971"	"GPXBXXGIAQBQNI-UHFFFAOYSA-N"	"VEMURAFENIB"	""	"BRAF"	"RAF inhibitor"	"VEMURAFENIB"
"DB08882"	"BRD-K96550715"	"LTXREWYXXSTFRX-QGZVFWFLSA-N"	"LINAGLIPTIN"	""	"DPP4"	"Dipeptidyl peptidase inhibitor"	"LINAGLIPTIN"
"DB08883"	"BRD-K41438959"	"PRMWGUBFXWROHD-UHFFFAOYSA-N"	"PERAMPANEL"	""	"GRIA1"	"Glutamate receptor antagonist"	"PERAMPANEL"
"DB08889"	"BRD-K15179879"	"BLMPQMFVWMYDKT-NZTKNTHTSA-N"	"CARFILZOMIB"	""	"PSMB9"	"Proteasome inhibitor"	"CARFILZOMIB"
"DB08889"	"BRD-K15179879"	"BLMPQMFVWMYDKT-NZTKNTHTSA-N"	"CARFILZOMIB"	""	"PSMB8"	"Proteasome inhibitor"	"CARFILZOMIB"
"DB08889"	"BRD-K15179879"	"BLMPQMFVWMYDKT-NZTKNTHTSA-N"	"CARFILZOMIB"	""	"PSMB5"	"Proteasome inhibitor"	"CARFILZOMIB"
"DB08889"	"BRD-K15179879"	"BLMPQMFVWMYDKT-NZTKNTHTSA-N"	"CARFILZOMIB"	""	"PSMB10"	"Proteasome inhibitor"	"CARFILZOMIB"
"DB08889"	"BRD-K15179879"	"BLMPQMFVWMYDKT-NZTKNTHTSA-N"	"CARFILZOMIB"	""	"PSMB1"	"Proteasome inhibitor"	"CARFILZOMIB"
"DB08889"	"BRD-K15179879"	"BLMPQMFVWMYDKT-NZTKNTHTSA-N"	"CARFILZOMIB"	""	"PSMB2"	"Proteasome inhibitor"	"CARFILZOMIB"
"DB08891"	"BRD-K62353271"	"KPYSYYIEGFHWSV-QMMMGPOBSA-N"	"BRD-K62353271"	"BACLOFEN-(R)"	""	""	"ARBACLOFEN"
"DB08895"	"BRD-K31283835"	"UJLAWZDWDVHWOW-YPMHNXCESA-N"	"TOFACITINIB"	""	"JAK1"	"JAK inhibitor"	"TOFACITINIB"
"DB08895"	"BRD-K31283835"	"UJLAWZDWDVHWOW-YPMHNXCESA-N"	"TOFACITINIB"	""	"JAK2"	"JAK inhibitor"	"TOFACITINIB"
"DB08895"	"BRD-K31283835"	"UJLAWZDWDVHWOW-YPMHNXCESA-N"	"TOFACITINIB"	""	"JAK3"	"JAK inhibitor"	"TOFACITINIB"
"DB08895"	"BRD-K36280065"	"UJLAWZDWDVHWOW-AAEUAGOBSA-N"	"TOFACITINIB"	""	"JAK3"	"JAK inhibitor"	"TOFACITINIB"
"DB08895"	"BRD-K36280065"	"UJLAWZDWDVHWOW-AAEUAGOBSA-N"	"TOFACITINIB"	""	"JAK1"	"JAK inhibitor"	"TOFACITINIB"
"DB08895"	"BRD-K36280065"	"UJLAWZDWDVHWOW-AAEUAGOBSA-N"	"TOFACITINIB"	""	"JAK2"	"JAK inhibitor"	"TOFACITINIB"
"DB08896"	"BRD-K16730910"	"FNHKPVJBJVTLMP-UHFFFAOYSA-N"	"REGORAFENIB"	""	"FLT1"	"RAF inhibitor"	"REGORAFENIB"
"DB08896"	"BRD-K16730910"	"FNHKPVJBJVTLMP-UHFFFAOYSA-N"	"REGORAFENIB"	""	"PDGFRA"	"PDGFR inhibitor"	"REGORAFENIB"
"DB08896"	"BRD-K16730910"	"FNHKPVJBJVTLMP-UHFFFAOYSA-N"	"REGORAFENIB"	""	"FGFR1"	"RAF inhibitor"	"REGORAFENIB"
"DB08896"	"BRD-K16730910"	"FNHKPVJBJVTLMP-UHFFFAOYSA-N"	"REGORAFENIB"	""	"FLT4"	"RET tyrosine kinase inhibitor"	"REGORAFENIB"
"DB08896"	"BRD-K16730910"	"FNHKPVJBJVTLMP-UHFFFAOYSA-N"	"REGORAFENIB"	""	"MAPK11"	"PDGFR inhibitor"	"REGORAFENIB"
"DB08896"	"BRD-K16730910"	"FNHKPVJBJVTLMP-UHFFFAOYSA-N"	"REGORAFENIB"	""	"FGFR2"	"RAF inhibitor"	"REGORAFENIB"
"DB08896"	"BRD-K16730910"	"FNHKPVJBJVTLMP-UHFFFAOYSA-N"	"REGORAFENIB"	""	"RAF1"	"FGFR inhibitor"	"REGORAFENIB"
"DB08896"	"BRD-K16730910"	"FNHKPVJBJVTLMP-UHFFFAOYSA-N"	"REGORAFENIB"	""	"KIT"	"PDGFR inhibitor"	"REGORAFENIB"
"DB08896"	"BRD-K16730910"	"FNHKPVJBJVTLMP-UHFFFAOYSA-N"	"REGORAFENIB"	""	"DDR2"	"PDGFR inhibitor"	"REGORAFENIB"
"DB08896"	"BRD-K16730910"	"FNHKPVJBJVTLMP-UHFFFAOYSA-N"	"REGORAFENIB"	""	"PDGFRB"	"PDGFR inhibitor"	"REGORAFENIB"
"DB08896"	"BRD-K16730910"	"FNHKPVJBJVTLMP-UHFFFAOYSA-N"	"REGORAFENIB"	""	"ABL1"	"PDGFR inhibitor"	"REGORAFENIB"
"DB08896"	"BRD-K16730910"	"FNHKPVJBJVTLMP-UHFFFAOYSA-N"	"REGORAFENIB"	""	"FLT4"	"FGFR inhibitor"	"REGORAFENIB"
"DB08896"	"BRD-K16730910"	"FNHKPVJBJVTLMP-UHFFFAOYSA-N"	"REGORAFENIB"	""	"TEK"	"FGFR inhibitor"	"REGORAFENIB"
"DB08896"	"BRD-K16730910"	"FNHKPVJBJVTLMP-UHFFFAOYSA-N"	"REGORAFENIB"	""	"FLT1"	"KIT inhibitor"	"REGORAFENIB"
"DB08896"	"BRD-K16730910"	"FNHKPVJBJVTLMP-UHFFFAOYSA-N"	"REGORAFENIB"	""	"TEK"	"RET tyrosine kinase inhibitor"	"REGORAFENIB"
"DB08896"	"BRD-K16730910"	"FNHKPVJBJVTLMP-UHFFFAOYSA-N"	"REGORAFENIB"	""	"BRAF"	"VEGFR inhibitor"	"REGORAFENIB"
"DB08896"	"BRD-K16730910"	"FNHKPVJBJVTLMP-UHFFFAOYSA-N"	"REGORAFENIB"	""	"FLT1"	"FGFR inhibitor"	"REGORAFENIB"
"DB08896"	"BRD-K16730910"	"FNHKPVJBJVTLMP-UHFFFAOYSA-N"	"REGORAFENIB"	""	"FRK"	"FGFR inhibitor"	"REGORAFENIB"
"DB08896"	"BRD-K16730910"	"FNHKPVJBJVTLMP-UHFFFAOYSA-N"	"REGORAFENIB"	""	"MAPK11"	"VEGFR inhibitor"	"REGORAFENIB"
"DB08896"	"BRD-K16730910"	"FNHKPVJBJVTLMP-UHFFFAOYSA-N"	"REGORAFENIB"	""	"KDR"	"VEGFR inhibitor"	"REGORAFENIB"
"DB08896"	"BRD-K16730910"	"FNHKPVJBJVTLMP-UHFFFAOYSA-N"	"REGORAFENIB"	""	"FLT1"	"RET tyrosine kinase inhibitor"	"REGORAFENIB"
"DB08896"	"BRD-K16730910"	"FNHKPVJBJVTLMP-UHFFFAOYSA-N"	"REGORAFENIB"	""	"PDGFRB"	"VEGFR inhibitor"	"REGORAFENIB"
"DB08896"	"BRD-K16730910"	"FNHKPVJBJVTLMP-UHFFFAOYSA-N"	"REGORAFENIB"	""	"KDR"	"FGFR inhibitor"	"REGORAFENIB"
"DB08896"	"BRD-K16730910"	"FNHKPVJBJVTLMP-UHFFFAOYSA-N"	"REGORAFENIB"	""	"TEK"	"VEGFR inhibitor"	"REGORAFENIB"
"DB08896"	"BRD-K16730910"	"FNHKPVJBJVTLMP-UHFFFAOYSA-N"	"REGORAFENIB"	""	"RET"	"VEGFR inhibitor"	"REGORAFENIB"
"DB08896"	"BRD-K16730910"	"FNHKPVJBJVTLMP-UHFFFAOYSA-N"	"REGORAFENIB"	""	"BRAF"	"FGFR inhibitor"	"REGORAFENIB"
"DB08896"	"BRD-K16730910"	"FNHKPVJBJVTLMP-UHFFFAOYSA-N"	"REGORAFENIB"	""	"FGFR2"	"FGFR inhibitor"	"REGORAFENIB"
"DB08896"	"BRD-K16730910"	"FNHKPVJBJVTLMP-UHFFFAOYSA-N"	"REGORAFENIB"	""	"ABL1"	"KIT inhibitor"	"REGORAFENIB"
"DB08896"	"BRD-K16730910"	"FNHKPVJBJVTLMP-UHFFFAOYSA-N"	"REGORAFENIB"	""	"RAF1"	"RET tyrosine kinase inhibitor"	"REGORAFENIB"
"DB08896"	"BRD-K16730910"	"FNHKPVJBJVTLMP-UHFFFAOYSA-N"	"REGORAFENIB"	""	"MAPK11"	"RET tyrosine kinase inhibitor"	"REGORAFENIB"
"DB08896"	"BRD-K16730910"	"FNHKPVJBJVTLMP-UHFFFAOYSA-N"	"REGORAFENIB"	""	"FGFR1"	"RET tyrosine kinase inhibitor"	"REGORAFENIB"
"DB08896"	"BRD-K16730910"	"FNHKPVJBJVTLMP-UHFFFAOYSA-N"	"REGORAFENIB"	""	"DDR2"	"FGFR inhibitor"	"REGORAFENIB"
"DB08896"	"BRD-K16730910"	"FNHKPVJBJVTLMP-UHFFFAOYSA-N"	"REGORAFENIB"	""	"KIT"	"VEGFR inhibitor"	"REGORAFENIB"
"DB08896"	"BRD-K16730910"	"FNHKPVJBJVTLMP-UHFFFAOYSA-N"	"REGORAFENIB"	""	"RET"	"FGFR inhibitor"	"REGORAFENIB"
"DB08896"	"BRD-K16730910"	"FNHKPVJBJVTLMP-UHFFFAOYSA-N"	"REGORAFENIB"	""	"KDR"	"PDGFR inhibitor"	"REGORAFENIB"
"DB08896"	"BRD-K16730910"	"FNHKPVJBJVTLMP-UHFFFAOYSA-N"	"REGORAFENIB"	""	"FLT1"	"VEGFR inhibitor"	"REGORAFENIB"
"DB08896"	"BRD-K16730910"	"FNHKPVJBJVTLMP-UHFFFAOYSA-N"	"REGORAFENIB"	""	"ABL1"	"RET tyrosine kinase inhibitor"	"REGORAFENIB"
"DB08896"	"BRD-K16730910"	"FNHKPVJBJVTLMP-UHFFFAOYSA-N"	"REGORAFENIB"	""	"DDR2"	"RAF inhibitor"	"REGORAFENIB"
"DB08896"	"BRD-K16730910"	"FNHKPVJBJVTLMP-UHFFFAOYSA-N"	"REGORAFENIB"	""	"KIT"	"RAF inhibitor"	"REGORAFENIB"
"DB08896"	"BRD-K16730910"	"FNHKPVJBJVTLMP-UHFFFAOYSA-N"	"REGORAFENIB"	""	"FLT4"	"VEGFR inhibitor"	"REGORAFENIB"
"DB08896"	"BRD-K16730910"	"FNHKPVJBJVTLMP-UHFFFAOYSA-N"	"REGORAFENIB"	""	"FGFR2"	"KIT inhibitor"	"REGORAFENIB"
"DB08896"	"BRD-K16730910"	"FNHKPVJBJVTLMP-UHFFFAOYSA-N"	"REGORAFENIB"	""	"PDGFRB"	"RAF inhibitor"	"REGORAFENIB"
"DB08896"	"BRD-K16730910"	"FNHKPVJBJVTLMP-UHFFFAOYSA-N"	"REGORAFENIB"	""	"RET"	"PDGFR inhibitor"	"REGORAFENIB"
"DB08896"	"BRD-K16730910"	"FNHKPVJBJVTLMP-UHFFFAOYSA-N"	"REGORAFENIB"	""	"FGFR2"	"VEGFR inhibitor"	"REGORAFENIB"
"DB08896"	"BRD-K16730910"	"FNHKPVJBJVTLMP-UHFFFAOYSA-N"	"REGORAFENIB"	""	"BRAF"	"RET tyrosine kinase inhibitor"	"REGORAFENIB"
"DB08896"	"BRD-K16730910"	"FNHKPVJBJVTLMP-UHFFFAOYSA-N"	"REGORAFENIB"	""	"BRAF"	"RAF inhibitor"	"REGORAFENIB"
"DB08896"	"BRD-K16730910"	"FNHKPVJBJVTLMP-UHFFFAOYSA-N"	"REGORAFENIB"	""	"MAPK11"	"KIT inhibitor"	"REGORAFENIB"
"DB08896"	"BRD-K16730910"	"FNHKPVJBJVTLMP-UHFFFAOYSA-N"	"REGORAFENIB"	""	"DDR2"	"RET tyrosine kinase inhibitor"	"REGORAFENIB"
"DB08896"	"BRD-K16730910"	"FNHKPVJBJVTLMP-UHFFFAOYSA-N"	"REGORAFENIB"	""	"KDR"	"RET tyrosine kinase inhibitor"	"REGORAFENIB"
"DB08896"	"BRD-K16730910"	"FNHKPVJBJVTLMP-UHFFFAOYSA-N"	"REGORAFENIB"	""	"PDGFRA"	"VEGFR inhibitor"	"REGORAFENIB"
"DB08896"	"BRD-K16730910"	"FNHKPVJBJVTLMP-UHFFFAOYSA-N"	"REGORAFENIB"	""	"PDGFRA"	"RAF inhibitor"	"REGORAFENIB"
"DB08896"	"BRD-K16730910"	"FNHKPVJBJVTLMP-UHFFFAOYSA-N"	"REGORAFENIB"	""	"FRK"	"VEGFR inhibitor"	"REGORAFENIB"
"DB08896"	"BRD-K16730910"	"FNHKPVJBJVTLMP-UHFFFAOYSA-N"	"REGORAFENIB"	""	"ABL1"	"VEGFR inhibitor"	"REGORAFENIB"
"DB08896"	"BRD-K16730910"	"FNHKPVJBJVTLMP-UHFFFAOYSA-N"	"REGORAFENIB"	""	"PDGFRB"	"FGFR inhibitor"	"REGORAFENIB"
"DB08896"	"BRD-K16730910"	"FNHKPVJBJVTLMP-UHFFFAOYSA-N"	"REGORAFENIB"	""	"RAF1"	"PDGFR inhibitor"	"REGORAFENIB"
"DB08896"	"BRD-K16730910"	"FNHKPVJBJVTLMP-UHFFFAOYSA-N"	"REGORAFENIB"	""	"BRAF"	"PDGFR inhibitor"	"REGORAFENIB"
"DB08896"	"BRD-K16730910"	"FNHKPVJBJVTLMP-UHFFFAOYSA-N"	"REGORAFENIB"	""	"KIT"	"FGFR inhibitor"	"REGORAFENIB"
"DB08896"	"BRD-K16730910"	"FNHKPVJBJVTLMP-UHFFFAOYSA-N"	"REGORAFENIB"	""	"KDR"	"KIT inhibitor"	"REGORAFENIB"
"DB08896"	"BRD-K16730910"	"FNHKPVJBJVTLMP-UHFFFAOYSA-N"	"REGORAFENIB"	""	"RET"	"RET tyrosine kinase inhibitor"	"REGORAFENIB"
"DB08896"	"BRD-K16730910"	"FNHKPVJBJVTLMP-UHFFFAOYSA-N"	"REGORAFENIB"	""	"FGFR1"	"PDGFR inhibitor"	"REGORAFENIB"
"DB08896"	"BRD-K16730910"	"FNHKPVJBJVTLMP-UHFFFAOYSA-N"	"REGORAFENIB"	""	"FGFR2"	"PDGFR inhibitor"	"REGORAFENIB"
"DB08896"	"BRD-K16730910"	"FNHKPVJBJVTLMP-UHFFFAOYSA-N"	"REGORAFENIB"	""	"KDR"	"RAF inhibitor"	"REGORAFENIB"
"DB08896"	"BRD-K16730910"	"FNHKPVJBJVTLMP-UHFFFAOYSA-N"	"REGORAFENIB"	""	"FGFR2"	"RET tyrosine kinase inhibitor"	"REGORAFENIB"
"DB08896"	"BRD-K16730910"	"FNHKPVJBJVTLMP-UHFFFAOYSA-N"	"REGORAFENIB"	""	"TEK"	"PDGFR inhibitor"	"REGORAFENIB"
"DB08896"	"BRD-K16730910"	"FNHKPVJBJVTLMP-UHFFFAOYSA-N"	"REGORAFENIB"	""	"PDGFRA"	"FGFR inhibitor"	"REGORAFENIB"
"DB08896"	"BRD-K16730910"	"FNHKPVJBJVTLMP-UHFFFAOYSA-N"	"REGORAFENIB"	""	"FLT4"	"PDGFR inhibitor"	"REGORAFENIB"
"DB08896"	"BRD-K16730910"	"FNHKPVJBJVTLMP-UHFFFAOYSA-N"	"REGORAFENIB"	""	"FGFR1"	"VEGFR inhibitor"	"REGORAFENIB"
"DB08896"	"BRD-K16730910"	"FNHKPVJBJVTLMP-UHFFFAOYSA-N"	"REGORAFENIB"	""	"RAF1"	"VEGFR inhibitor"	"REGORAFENIB"
"DB08896"	"BRD-K16730910"	"FNHKPVJBJVTLMP-UHFFFAOYSA-N"	"REGORAFENIB"	""	"FRK"	"KIT inhibitor"	"REGORAFENIB"
"DB08896"	"BRD-K16730910"	"FNHKPVJBJVTLMP-UHFFFAOYSA-N"	"REGORAFENIB"	""	"RAF1"	"RAF inhibitor"	"REGORAFENIB"
"DB08896"	"BRD-K16730910"	"FNHKPVJBJVTLMP-UHFFFAOYSA-N"	"REGORAFENIB"	""	"RET"	"KIT inhibitor"	"REGORAFENIB"
"DB08896"	"BRD-K16730910"	"FNHKPVJBJVTLMP-UHFFFAOYSA-N"	"REGORAFENIB"	""	"DDR2"	"VEGFR inhibitor"	"REGORAFENIB"
"DB08896"	"BRD-K16730910"	"FNHKPVJBJVTLMP-UHFFFAOYSA-N"	"REGORAFENIB"	""	"FRK"	"RET tyrosine kinase inhibitor"	"REGORAFENIB"
"DB08896"	"BRD-K16730910"	"FNHKPVJBJVTLMP-UHFFFAOYSA-N"	"REGORAFENIB"	""	"ABL1"	"FGFR inhibitor"	"REGORAFENIB"
"DB08896"	"BRD-K16730910"	"FNHKPVJBJVTLMP-UHFFFAOYSA-N"	"REGORAFENIB"	""	"PDGFRB"	"RET tyrosine kinase inhibitor"	"REGORAFENIB"
"DB08896"	"BRD-K16730910"	"FNHKPVJBJVTLMP-UHFFFAOYSA-N"	"REGORAFENIB"	""	"FLT1"	"PDGFR inhibitor"	"REGORAFENIB"
"DB08896"	"BRD-K16730910"	"FNHKPVJBJVTLMP-UHFFFAOYSA-N"	"REGORAFENIB"	""	"MAPK11"	"RAF inhibitor"	"REGORAFENIB"
"DB08896"	"BRD-K16730910"	"FNHKPVJBJVTLMP-UHFFFAOYSA-N"	"REGORAFENIB"	""	"FRK"	"PDGFR inhibitor"	"REGORAFENIB"
"DB08896"	"BRD-K16730910"	"FNHKPVJBJVTLMP-UHFFFAOYSA-N"	"REGORAFENIB"	""	"BRAF"	"KIT inhibitor"	"REGORAFENIB"
"DB08896"	"BRD-K16730910"	"FNHKPVJBJVTLMP-UHFFFAOYSA-N"	"REGORAFENIB"	""	"TEK"	"RAF inhibitor"	"REGORAFENIB"
"DB08896"	"BRD-K16730910"	"FNHKPVJBJVTLMP-UHFFFAOYSA-N"	"REGORAFENIB"	""	"KIT"	"KIT inhibitor"	"REGORAFENIB"
"DB08896"	"BRD-K16730910"	"FNHKPVJBJVTLMP-UHFFFAOYSA-N"	"REGORAFENIB"	""	"PDGFRA"	"KIT inhibitor"	"REGORAFENIB"
"DB08896"	"BRD-K16730910"	"FNHKPVJBJVTLMP-UHFFFAOYSA-N"	"REGORAFENIB"	""	"PDGFRA"	"RET tyrosine kinase inhibitor"	"REGORAFENIB"
"DB08896"	"BRD-K16730910"	"FNHKPVJBJVTLMP-UHFFFAOYSA-N"	"REGORAFENIB"	""	"FRK"	"RAF inhibitor"	"REGORAFENIB"
"DB08896"	"BRD-K16730910"	"FNHKPVJBJVTLMP-UHFFFAOYSA-N"	"REGORAFENIB"	""	"FGFR1"	"FGFR inhibitor"	"REGORAFENIB"
"DB08896"	"BRD-K16730910"	"FNHKPVJBJVTLMP-UHFFFAOYSA-N"	"REGORAFENIB"	""	"MAPK11"	"FGFR inhibitor"	"REGORAFENIB"
"DB08896"	"BRD-K16730910"	"FNHKPVJBJVTLMP-UHFFFAOYSA-N"	"REGORAFENIB"	""	"FGFR1"	"KIT inhibitor"	"REGORAFENIB"
"DB08896"	"BRD-K16730910"	"FNHKPVJBJVTLMP-UHFFFAOYSA-N"	"REGORAFENIB"	""	"DDR2"	"KIT inhibitor"	"REGORAFENIB"
"DB08896"	"BRD-K16730910"	"FNHKPVJBJVTLMP-UHFFFAOYSA-N"	"REGORAFENIB"	""	"ABL1"	"RAF inhibitor"	"REGORAFENIB"
"DB08896"	"BRD-K16730910"	"FNHKPVJBJVTLMP-UHFFFAOYSA-N"	"REGORAFENIB"	""	"KIT"	"RET tyrosine kinase inhibitor"	"REGORAFENIB"
"DB08896"	"BRD-K16730910"	"FNHKPVJBJVTLMP-UHFFFAOYSA-N"	"REGORAFENIB"	""	"RET"	"RAF inhibitor"	"REGORAFENIB"
"DB08896"	"BRD-K16730910"	"FNHKPVJBJVTLMP-UHFFFAOYSA-N"	"REGORAFENIB"	""	"PDGFRB"	"KIT inhibitor"	"REGORAFENIB"
"DB08896"	"BRD-K16730910"	"FNHKPVJBJVTLMP-UHFFFAOYSA-N"	"REGORAFENIB"	""	"FLT4"	"RAF inhibitor"	"REGORAFENIB"
